	0	1
36	60	O
37	##12	O
38	-	O
39	91	O
40	##8	O
41	79	O
42	##37	O
43	tel	O
44	:	O
45	+	O
46	60	O
47	##3	O
48	-	O
49	336	O
50	##2	O
51	41	O
52	##37	O
53	gs	O
54	##t	O
55	id	O
56	no	O
57	:	O
58	001	O
59	##53	O
60	##17	O
61	##60	O
62	##64	O
63	##0	O
64	tax	O
65	in	O
66	##vo	O
67	##ice	O
68	owned	O
69	by	O
70	:	O
71	san	O
72	##yu	O
73	supply	O
74	sd	O
75	##n	O
76	b	O
77	##hd	O
78	(	O
79	113	O
80	##57	O
81	##7	O
82	##2	O
83	-	O
84	k	O
85	)	O
86	cash	O
87	sales	O
88	counter	O
89	1	O
90	.	O
91	2012	O
92	-	O
93	00	O
94	##21	O
95	sb	O
96	-	O
97	58	O
98	##8	O
99	##2	O
100	cam	O
101	##is	O
102	nc	O
103	##r	O
104	bill	O
105	book	O
106	5	O
107	""""	O
108	x	O
109	##8	O
110	""""	O
111	(	O
112	bb	O
113	-	O
114	58	O
115	##8	O
116	##2	O
117	)	O
118	1	O
119	x	O
120	3	O
121	.	O
122	5000	O
123	3	O
124	.	O
125	50	O
126	sr	O
127	2	O
128	.	O
129	2012	O
130	-	O
131	00	O
132	##29	O
133	restaurant	O
134	order	O
135	chi	O
136	##t	O
137	nc	O
138	##r	O
139	3	O
140	.	O
141	5	O
142	""""	O
143	x	O
144	##6	O
145	""""	O
146	2	O
147	x	O
148	2	O
149	.	O
150	900	O
151	##0	O
152	5	O
153	.	O
154	80	O
155	sr	O
156	total	O
157	sales	O
158	inclusive	O
159	gs	O
160	##t	O
161	@	O
162	6	O
163	%	O
164	9	O
165	.	O
166	30	O
167	discount	O
168	0	O
169	.	O
170	00	O
171	total	O
172	9	O
173	.	O
174	30	O
175	round	O
176	ad	O
177	##j	O
178	0	O
179	.	O
180	00	O
181	final	O
182	total	O
183	9	O
184	.	O
185	30	O
186	cash	O
187	10	O
188	.	O
189	00	O
190	change	O
191	0	O
192	.	O
193	70	O
194	gs	O
195	##t	O
196	summary	O
197	amount	O
198	(	O
199	rm	O
200	)	O
201	tax	O
202	(	O
203	rm	O
204	)	O
205	sr	O
206	@	O
207	6	O
208	%	O
209	8	O
210	.	O
211	77	O
212	0	O
213	.	O
214	53	O
215	in	O
216	##v	O
217	no	O
218	:	O
219	cs	O
220	-	O
221	sa	O
222	-	O
223	01	O
224	##26	O
225	##90	O
226	##2	O
227	date	O
228	:	O
229	26	O
230	/	O
231	11	O
232	/	O
233	2017	O
234	goods	O
235	sold	O
236	are	O
237	not	O
238	return	O
239	##able	O
240	&	O
241	ref	O
242	##unda	O
243	##ble	O
244	thank	O
245	you	O
246	for	O
247	your	O
248	patronage	O
249	please	O
250	come	O
251	again	O
252	.	O
253	ter	O
254	##ima	O
255	ka	O
256	##si	O
257	##h	O
258	si	O
259	##la	B-TOTAL
260	data	I-TOTAL
261	##ng	I-TOTAL
262	la	I-TOTAL
263	##gi	O
264	*	O
265	*	O
266	please	O
267	keep	O
268	this	O
269	receipt	O
270	for	O
271	prove	O
272	of	O
273	purchase	O
274	date	O
275	for	O
276	i	O
277	.	O
278	t	O
279	product	O
280	warrant	O
281	##y	O
282	purpose	O
283	*	O
284	*	O
285	follow	O
286	us	O
287	in	O
288	facebook	O
289	:	O
290	san	O
291	##yu	O
292	.	O
293	station	O
294	##ery	O
295		
0	be	B-COMPANY
1	##med	I-COMPANY
2	(	I-COMPANY
3	sp	I-COMPANY
4	)	I-COMPANY
5	sd	I-COMPANY
6	##n	I-COMPANY
7	.	I-COMPANY
8	b	I-COMPANY
9	##hd	I-COMPANY
10	.	I-COMPANY
11	no	I-COMPANY
12	.	I-COMPANY
13	49	O
14	,	B-ADDRESS
15	jalan	I-ADDRESS
16	dina	I-ADDRESS
17	##r	I-ADDRESS
18	g	I-ADDRESS
19	u	I-ADDRESS
20	##3	I-ADDRESS
21	/	I-ADDRESS
22	g	I-ADDRESS
23	,	I-ADDRESS
24	sub	I-ADDRESS
25	##ang	I-ADDRESS
26	per	I-ADDRESS
27	##dana	I-ADDRESS
28	,	I-ADDRESS
29	401	I-ADDRESS
30	##50	I-ADDRESS
31	shah	I-ADDRESS
32	alam	I-ADDRESS
33	,	I-ADDRESS
34	selangor	I-ADDRESS
35	d	I-ADDRESS
36	.	I-ADDRESS
37	e	I-ADDRESS
38	.	I-ADDRESS
39	03	I-ADDRESS
40	-	I-ADDRESS
41	78	I-ADDRESS
42	##45	I-ADDRESS
43	81	I-ADDRESS
44	##55	I-ADDRESS
45	gs	I-ADDRESS
46	##t	I-ADDRESS
47	reg	I-ADDRESS
48	:	O
49	001	O
50	##7	O
51	##34	O
52	##16	O
53	##44	O
54	##80	O
55	cash	O
56	receipt	O
57	cb	O
58	#	O
59	:	O
60	59	O
61	##58	O
62	##13	O
63	##31	O
64	##7	O
65	##15	O
66	14	O
67	/	O
68	may	O
69	/	O
70	2017	O
71	02	O
72	:	O
73	56	O
74	:	O
75	39	O
76	cash	O
77	##ier	O
78	:	O
79	mi	B-TOTAL
80	##ml	I-TOTAL
81	##e	I-TOTAL
82	(	I-TOTAL
83	)	I-TOTAL
84	q	I-TOTAL
85	##ty	I-TOTAL
86	code	I-TOTAL
87	&	O
88	des	O
89	##c	O
90	price	O
91	total	O
92	pi	O
93	##l	O
94	chi	O
95	-	O
96	kit	O
97	te	O
98	##ck	O
99	au	O
100	##n	O
101	(	O
102	12	O
103	'	O
104	s	O
105	)	O
106	sr	O
107	1	O
108	160	O
109	##16	O
110	##0	O
111	-	O
112	1	O
113	.	O
114	58	O
115	15	O
116	.	O
117	80	O
118	14	O
119	.	O
120	22	O
121	pan	O
122	##ado	O
123	##l	O
124	act	O
125	##if	O
126	##ast	O
127	20	O
128	'	O
129	s	O
130	z	O
131	##rl	O
132	1	O
133	45	O
134	##8	O
135	##14	O
136	##0	O
137	12	O
138	.	O
139	00	O
140	12	O
141	.	O
142	00	O
143	alpha	O
144	lip	O
145	##id	O
146	life	O
147	line	O
148	sr	O
149	1	O
150	1848	O
151	##10	O
152	165	O
153	.	O
154	00	O
155	165	O
156	.	O
157	00	O
158	3	O
159	type	O
160	:	O
161	3	O
162	sub	O
163	##to	O
164	##tal	O
165	:	O
166	191	O
167	.	O
168	22	O
169	rounding	O
170	ad	O
171	##j	O
172	:	O
173	-	O
174	0	O
175	.	O
176	02	O
177	total	O
178	inclusive	O
179	gs	O
180	##t	O
181	:	O
182	191	O
183	.	O
184	20	O
185	visa	O
186	191	O
187	.	O
188	20	O
189	gs	O
190	##t	O
191	summary	O
192	:	O
193	amount	O
194	tax	O
195	(	O
196	my	O
197	##r	O
198	)	O
199	(	O
200	my	O
201	##r	O
202	)	O
203	sr	O
204	169	O
205	.	O
206	08	O
207	10	O
208	.	O
209	14	O
210	z	O
211	##rl	O
212	12	O
213	.	O
214	00	O
215	0	O
216	.	O
217	00	O
218	on	O
219	##g	O
220	gu	O
221	##at	O
222	ch	O
223	##ye	O
224	points	O
225	:	O
226	1	O
227	,	O
228	305	O
229	thank	O
230	you	O
231	.	O
232	please	O
233	come	O
234	again	O
235	.	O
236		
0	garden	B-COMPANY
1	##ia	I-COMPANY
2	baker	I-COMPANY
3	##ies	I-COMPANY
4	(	I-COMPANY
5	k	I-COMPANY
6	##l	I-COMPANY
7	)	I-COMPANY
8	sd	I-COMPANY
9	##n	I-COMPANY
10	b	I-COMPANY
11	##hd	I-COMPANY
12	(	I-COMPANY
13	139	I-COMPANY
14	##38	O
15	##6	O
16	x	O
17	)	O
18	lot	O
19	3	O
20	,	O
21	jalan	O
22	pe	B-ADDRESS
23	##lab	I-ADDRESS
24	##ur	I-ADDRESS
25	23	I-ADDRESS
26	/	I-ADDRESS
27	1	I-ADDRESS
28	,	I-ADDRESS
29	403	I-ADDRESS
30	##00	I-ADDRESS
31	shah	I-ADDRESS
32	alam	I-ADDRESS
33	,	I-ADDRESS
34	selangor	I-ADDRESS
35	.	I-ADDRESS
36	tel	I-ADDRESS
37	:	I-ADDRESS
38	03	I-ADDRESS
39	-	I-ADDRESS
40	55	I-ADDRESS
41	##42	I-ADDRESS
42	##32	I-ADDRESS
43	##28	I-ADDRESS
44	fa	O
45	##x	O
46	:	O
47	03	O
48	-	O
49	55	O
50	##42	O
51	##32	O
52	##13	O
53	gs	O
54	##t	O
55	id	O
56	:	O
57	000	O
58	##38	O
59	##13	O
60	##9	O
61	##90	O
62	##40	O
63	tax	O
64	in	O
65	##vo	O
66	##ice	O
67	/	O
68	adjustment	O
69	note	O
70	cash	O
71	in	O
72	##v	O
73	no	O
74	.	O
75	:	O
76	70	O
77	##26	O
78	##f	O
79	##7	O
80	##13	O
81	v	O
82	4	O
83	date	O
84	:	O
85	26	O
86	/	O
87	10	O
88	/	O
89	2017	O
90	ma	O
91	##kas	O
92	##sar	O
93	fresh	O
94	market	O
95	sd	O
96	##n	O
97	b	O
98	##hd	O
99	ground	O
100	floor	B-TOTAL
101	,	O
102	no	O
103	.	O
104	4	O
105	&	O
106	6	O
107	,	O
108	jalan	O
109	ss	O
110	15	O
111	/	O
112	4	O
113	##b	O
114	,	O
115	475	O
116	##00	O
117	sub	O
118	##ang	O
119	jaya	O
120	,	O
121	selangor	O
122	ve	O
123	##0	O
124	##5	O
125	:	O
126	rid	O
127	##zu	O
128	##an	O
129	(	O
130	119	O
131	##00	O
132	)	O
133	dd	O
134	:	O
135	26	O
136	/	O
137	10	O
138	/	O
139	2017	O
140	11	O
141	:	O
142	56	O
143	description	O
144	u	O
145	.	O
146	p	O
147	iss	O
148	ex	O
149	##c	O
150	d	O
151	sale	O
152	am	O
153	##t	O
154	(	O
155	rm	O
156	)	O
157	o	O
158	.	O
159	c	O
160	.	O
161	white	O
162	2	O
163	.	O
164	13	O
165	6	O
166	0	O
167	0	O
168	6	O
169	12	O
170	.	O
171	78	O
172	whole	O
173	##me	O
174	##al	O
175	2	O
176	.	O
177	78	O
178	3	O
179	0	O
180	0	O
181	3	O
182	8	O
183	.	O
184	34	O
185	o	O
186	.	O
187	c	O
188	ju	O
189	##mbo	O
190	2	O
191	.	O
192	97	O
193	4	O
194	1	O
195	0	O
196	3	O
197	8	O
198	.	O
199	91	O
200	total	O
201	0	O
202	%	O
203	supplies	O
204	:	O
205	30	O
206	.	O
207	03	O
208	cr	O
209	-	O
210	vanilla	O
211	0	O
212	.	O
213	72	O
214	20	O
215	6	O
216	0	O
217	14	O
218	10	O
219	.	O
220	08	O
221	bun	O
222	-	O
223	sb	O
224	##ilis	O
225	0	O
226	.	O
227	84	O
228	0	O
229	2	O
230	0	O
231	-	O
232	2	O
233	-	O
234	1	O
235	.	O
236	68	O
237	kay	O
238	##a	O
239	-	O
240	pan	O
241	##d	O
242	##n	O
243	2	O
244	.	O
245	40	O
246	6	O
247	0	O
248	0	O
249	6	O
250	14	O
251	.	O
252	40	O
253	total	O
254	6	O
255	%	O
256	supplies	O
257	(	O
258	ex	O
259	##cl	O
260	.	O
261	gs	O
262	##t	O
263	)	O
264	:	O
265	22	O
266	.	O
267	80	O
268	gs	O
269	##t	O
270	:	O
271	1	O
272	.	O
273	36	O
274	total	O
275	6	O
276	%	O
277	supplies	O
278	(	O
279	inc	O
280	.	O
281	gs	O
282	##t	O
283	)	O
284	:	O
285	24	O
286	.	O
287	16	O
288	total	O
289	0	O
290	%	O
291	supplies	O
292	:	O
293	30	O
294	.	O
295	03	O
296	total	O
297	pay	O
298	##able	O
299	:	O
300	54	O
301	.	O
302	19	O
303	e	O
304	.	O
305	&	O
306	.	O
307	0	O
308	.	O
309	e	O
310	.	O
311	received	O
312	above	O
313	goods	O
314	in	O
315	good	O
316	order	O
317	condition	O
318	.	O
319	the	O
320	recipient	O
321	of	O
322	garden	O
323	##ia	O
324	'	O
325	s	O
326	products	O
327	is	O
328	required	O
329	to	O
330	make	O
331	necessary	O
332	adjustments	O
333	to	O
334	its	O
335	input	O
336	tax	O
337	claims	O
338	,	O
339	on	O
340	the	O
341	basic	O
342	of	O
343	the	O
344	adjustments	O
345	shown	O
346	in	O
347	this	O
348	tax	O
349	in	O
350	##vo	O
351	##ice	O
352	/	O
353	adjustment	O
354	note	O
355	customer	O
356	'	O
357	s	O
358	copy	O
359		
0	guardian	B-COMPANY
1	health	I-COMPANY
2	and	I-COMPANY
3	beauty	I-COMPANY
4	sd	I-COMPANY
5	##n	I-COMPANY
6	b	I-COMPANY
7	##hd	I-COMPANY
8	banda	I-COMPANY
9	##r	O
10	bar	O
11	##u	O
12	raw	O
13	##ang	O
14	no	O
15	15	O
16	jalan	O
17	banda	B-ADDRESS
18	##r	I-ADDRESS
19	raw	I-ADDRESS
20	##ang	I-ADDRESS
21	10	I-ADDRESS
22	banda	I-ADDRESS
23	##r	I-ADDRESS
24	bar	I-ADDRESS
25	##u	I-ADDRESS
26	raw	I-ADDRESS
27	##ang	I-ADDRESS
28	tel	I-ADDRESS
29	:	I-ADDRESS
30	03	I-ADDRESS
31	-	I-ADDRESS
32	60	I-ADDRESS
33	##9	I-ADDRESS
34	##32	I-ADDRESS
35	##0	I-ADDRESS
36	##32	I-ADDRESS
37	company	I-ADDRESS
38	reg	O
39	#	O
40	110	O
41	##10	O
42	##8	O
43	##3	O
44	-	O
45	1	O
46	gs	O
47	##t	O
48	reg	O
49	#	O
50	000	O
51	##8	O
52	##9	O
53	##9	O
54	##8	O
55	##7	O
56	##48	O
57	##16	O
58	rm	O
59	121	O
60	##0	O
61	##56	O
62	##21	O
63	##7	O
64	pri	O
65	##ng	O
66	##les	O
67	su	O
68	##ur	O
69	/	O
70	cr	O
71	4	O
72	.	O
73	80	O
74	s	O
75	sub	O
76	##to	O
77	##tal	O
78	4	O
79	.	O
80	80	O
81	discount	O
82	##able	O
83	4	O
84	.	O
85	80	O
86	6	O
87	%	O
88	tr	O
89	##x	O
90	%	O
91	disc	O
92	0	O
93	.	O
94	29	O
95	-	O
96	reason	O
97	:	O
98	8	O
99	sub	O
100	##to	O
101	##tal	O
102	4	O
103	.	O
104	51	O
105	rounding	O
106	adjustments	O
107	0	O
108	.	O
109	01	O
110	-	O
111	total	O
112	(	O
113	gs	O
114	##t	O
115	inc	O
116	##l	O
117	)	O
118	4	O
119	.	O
120	50	O
121	cash	O
122	4	O
123	.	O
124	50	O
125	your	O
126	savings	O
127	for	O
128	today	O
129	0	O
130	.	O
131	29	O
132	gs	O
133	##t	O
134	rate	O
135	gs	O
136	##t	O
137	ex	O
138	##cl	O
139	gs	O
140	##t	O
141	am	O
142	##t	O
143	s	O
144	6	O
145	%	O
146	4	O
147	.	O
148	25	O
149	0	O
150	.	O
151	26	O
152	thank	O
153	you	O
154	for	O
155	shopping	O
156	at	O
157	guardian	O
158	all	O
159	amounts	O
160	are	O
161	in	O
162	rm	O
163	goods	O
164	sold	O
165	are	O
166	non	O
167	-	O
168	ref	O
169	##unda	O
170	##ble	O
171	.	O
172	di	O
173	##sp	O
174	##ense	O
175	##d	O
176	medicines	O
177	sold	O
178	are	O
179	not	O
180	return	O
181	##able	O
182	.	O
183	all	O
184	exchanges	O
185	and	O
186	returns	O
187	including	O
188	guardian	O
189	brand	O
190	products	O
191	must	O
192	be	O
193	made	O
194	within	O
195	7	O
196	##day	O
197	##s	O
198	with	O
199	original	O
200	receipts	O
201	and	O
202	product	O
203	in	O
204	original	O
205	condition	O
206	.	O
207	st	O
208	:	O
209	82	O
210	##8	O
211	##2	O
212	st	O
213	##r	O
214	##2	O
215	id	O
216	:	O
217	206	O
218	##5	O
219	taxi	O
220	##n	O
221	##v	O
222	:	O
223	98	O
224	##70	O
225	##1	O
226	18	O
227	:	O
228	15	O
229	24	O
230	/	O
231	05	O
232	/	O
233	18	O
234		
0	rest	B-COMPANY
1	##oran	I-COMPANY
2	wan	I-COMPANY
3	sheng	I-COMPANY
4	00	I-COMPANY
5	##20	O
6	##43	O
7	##31	O
8	##9	O
9	-	O
10	w	O
11	no	O
12	.	O
13	2	O
14	,	B-ADDRESS
15	jalan	I-ADDRESS
16	te	I-ADDRESS
17	##men	I-ADDRESS
18	##gg	I-ADDRESS
19	##ung	I-ADDRESS
20	19	I-ADDRESS
21	/	I-ADDRESS
22	9	I-ADDRESS
23	,	I-ADDRESS
24	se	I-ADDRESS
25	##ks	I-ADDRESS
26	##yen	I-ADDRESS
27	9	I-ADDRESS
28	,	I-ADDRESS
29	banda	I-ADDRESS
30	##r	I-ADDRESS
31	ma	I-ADDRESS
32	##h	I-ADDRESS
33	##kota	I-ADDRESS
34	cher	I-ADDRESS
35	##as	I-ADDRESS
36	,	I-ADDRESS
37	43	I-ADDRESS
38	##200	I-ADDRESS
39	cher	I-ADDRESS
40	##as	I-ADDRESS
41	,	I-ADDRESS
42	selangor	I-ADDRESS
43	gs	I-ADDRESS
44	##t	I-ADDRESS
45	reg	I-ADDRESS
46	no	I-ADDRESS
47	:	I-ADDRESS
48	001	I-ADDRESS
49	##33	I-ADDRESS
50	##57	I-ADDRESS
51	##8	O
52	##75	O
53	##20	O
54	tax	O
55	in	O
56	##vo	O
57	##ice	O
58	in	O
59	##v	O
60	no	O
61	.	O
62	:	O
63	112	O
64	##8	O
65	##46	O
66	##1	O
67	cash	O
68	##ier	O
69	:	O
70	than	O
71	##dar	O
72	date	O
73	:	O
74	06	O
75	-	O
76	05	O
77	-	O
78	2018	O
79	12	O
80	:	O
81	22	O
82	:	O
83	06	O
84	description	O
85	q	O
86	##ty	B-TOTAL
87	u	I-TOTAL
88	.	I-TOTAL
89	price	I-TOTAL
90	total	I-TOTAL
91	tax	O
92	te	O
93	##h	O
94	(	O
95	b	O
96	)	O
97	1	O
98	x	O
99	2	O
100	.	O
101	20	O
102	2	O
103	.	O
104	20	O
105	sr	O
106	milo	O
107	(	O
108	b	O
109	)	O
110	1	O
111	x	O
112	2	O
113	.	O
114	80	O
115	2	O
116	.	O
117	80	O
118	sr	O
119	total	O
120	q	O
121	##ty	O
122	:	O
123	2	O
124	total	O
125	(	O
126	excluding	O
127	gs	O
128	##t	O
129	)	O
130	:	O
131	4	O
132	.	O
133	72	O
134	gs	O
135	##t	O
136	pay	O
137	##able	O
138	(	O
139	6	O
140	%	O
141	)	O
142	:	O
143	0	O
144	.	O
145	28	O
146	total	O
147	(	O
148	inclusive	O
149	of	O
150	gs	O
151	##t	O
152	)	O
153	:	O
154	5	O
155	.	O
156	00	O
157	total	O
158	:	O
159	5	O
160	.	O
161	00	O
162	cash	O
163	:	O
164	5	O
165	.	O
166	00	O
167	gs	O
168	##t	O
169	summary	O
170	amount	O
171	(	O
172	rm	O
173	)	O
174	tax	O
175	(	O
176	rm	O
177	)	O
178	sr	O
179	(	O
180	@	O
181	6	O
182	%	O
183	)	O
184	4	O
185	.	O
186	72	O
187	0	O
188	.	O
189	28	O
190		
0	guardian	B-COMPANY
1	health	I-COMPANY
2	and	I-COMPANY
3	beauty	I-COMPANY
4	sd	I-COMPANY
5	##n	I-COMPANY
6	b	I-COMPANY
7	##hd	I-COMPANY
8	first	I-COMPANY
9	world	O
10	theme	O
11	park	O
12	lot	O
13	f	O
14	/	O
15	l	O
16	##2	O
17	##a	O
18	.	O
19	4	O
20	,	B-ADDRESS
21	level	I-ADDRESS
22	2a	I-ADDRESS
23	first	I-ADDRESS
24	world	I-ADDRESS
25	plaza	I-ADDRESS
26	,	I-ADDRESS
27	first	I-ADDRESS
28	world	I-ADDRESS
29	tel	I-ADDRESS
30	:	I-ADDRESS
31	03	I-ADDRESS
32	-	I-ADDRESS
33	610	I-ADDRESS
34	##12	I-ADDRESS
35	##42	I-ADDRESS
36	##5	I-ADDRESS
37	company	I-ADDRESS
38	reg	O
39	#	O
40	01	O
41	##10	O
42	##10	O
43	##8	O
44	##3	O
45	-	O
46	t	O
47	gs	O
48	##t	O
49	reg	O
50	#	O
51	000	O
52	##8	O
53	##9	O
54	##9	O
55	##8	O
56	##7	O
57	##48	O
58	##16	O
59	rm	O
60	2	O
61	##x	O
62	2	O
63	.	O
64	20	O
65	00	O
66	##9	O
67	##200	O
68	##0	O
69	g	O
70	##d	O
71	##n	O
72	water	O
73	500	O
74	##ml	O
75	4	O
76	.	O
77	40	O
78	s	O
79	price	O
80	over	O
81	##ide	O
82	g	O
83	##d	O
84	##n	O
85	water	O
86	500	O
87	##ml	O
88	1	O
89	.	O
90	84	O
91	-	O
92	reason	O
93	code	O
94	:	O
95	3	O
96	sub	O
97	##to	O
98	##tal	O
99	2	O
100	.	O
101	56	O
102	total	O
103	(	O
104	gs	O
105	##t	O
106	inc	O
107	##l	O
108	)	O
109	2	O
110	.	O
111	56	O
112	cash	O
113	50	O
114	.	O
115	55	O
116	rounding	O
117	adjustments	O
118	0	O
119	.	O
120	01	O
121	-	O
122	change	O
123	due	O
124	48	O
125	.	O
126	00	O
127	your	O
128	savings	O
129	for	O
130	today	O
131	1	O
132	.	O
133	84	O
134	gs	O
135	##t	O
136	rate	O
137	gs	O
138	##t	O
139	ex	O
140	##cl	O
141	gs	O
142	##t	O
143	am	O
144	##t	O
145	s	O
146	6	O
147	%	O
148	2	O
149	.	O
150	42	O
151	0	O
152	.	O
153	14	O
154	thank	O
155	you	O
156	for	O
157	shopping	O
158	at	O
159	guardian	O
160	all	O
161	amounts	O
162	are	O
163	in	O
164	rm	O
165	goods	O
166	sold	O
167	are	O
168	non	O
169	-	O
170	ref	O
171	##unda	O
172	##ble	O
173	.	O
174	all	O
175	exchanges	O
176	and	O
177	returns	O
178	including	O
179	guardian	O
180	brand	O
181	products	O
182	must	O
183	be	O
184	made	O
185	within	O
186	7	O
187	##day	O
188	##s	O
189	with	O
190	original	O
191	receipts	O
192	and	O
193	product	O
194	in	O
195	original	O
196	condition	O
197	.	O
198	st	O
199	:	O
200	512	O
201	ct	O
202	##r	O
203	##2	O
204	id	O
205	:	O
206	300	O
207	##1	O
208	taxi	O
209	##n	O
210	##v	O
211	:	O
212	94	O
213	##54	O
214	##2	O
215	15	O
216	:	O
217	55	O
218	11	O
219	/	O
220	02	O
221	/	O
222	16	O
223		
0	99	B-COMPANY
1	speed	I-COMPANY
2	mart	I-COMPANY
3	s	I-COMPANY
4	/	I-COMPANY
5	b	I-COMPANY
6	(	I-COMPANY
7	51	I-COMPANY
8	##9	O
9	##53	O
10	##7	O
11	-	O
12	x	O
13	)	O
14	lot	O
15	p	O
16	.	O
17	t	B-ADDRESS
18	.	I-ADDRESS
19	281	I-ADDRESS
20	##1	I-ADDRESS
21	,	I-ADDRESS
22	jalan	I-ADDRESS
23	ang	I-ADDRESS
24	##sa	I-ADDRESS
25	,	I-ADDRESS
26	tam	I-ADDRESS
27	##an	I-ADDRESS
28	berkeley	I-ADDRESS
29	411	I-ADDRESS
30	##50	I-ADDRESS
31	klan	I-ADDRESS
32	##g	I-ADDRESS
33	,	I-ADDRESS
34	selangor	I-ADDRESS
35	124	I-ADDRESS
36	##5	I-ADDRESS
37	-	I-ADDRESS
38	des	I-ADDRESS
39	##a	I-ADDRESS
40	sri	I-ADDRESS
41	harta	I-ADDRESS
42	##mas	I-ADDRESS
43	gs	I-ADDRESS
44	##t	I-ADDRESS
45	id	I-ADDRESS
46	.	I-ADDRESS
47	no	I-ADDRESS
48	:	I-ADDRESS
49	000	I-ADDRESS
50	##18	I-ADDRESS
51	##17	I-ADDRESS
52	##47	I-ADDRESS
53	##7	O
54	##12	O
55	in	O
56	##vo	O
57	##ice	O
58	no	O
59	:	O
60	1834	O
61	##1	O
62	/	O
63	103	O
64	/	O
65	t	O
66	##01	O
67	##38	O
68	09	O
69	:	O
70	06	O
71	##pm	O
72	56	O
73	##9	O
74	##54	O
75	##7	O
76	19	O
77	-	O
78	03	O
79	-	O
80	18	O
81	103	O
82	sun	O
83	##qui	O
84	##ck	O
85	ore	O
86	##n	O
87	840	O
88	##ml	O
89	rm	O
90	##11	B-TOTAL
91	.	I-TOTAL
92	40	I-TOTAL
93	s	I-TOTAL
94	total	I-TOTAL
95	sales	O
96	(	O
97	inclusive	O
98	gs	O
99	##t	O
100	)	O
101	rm	O
102	11	O
103	.	O
104	40	O
105	cash	O
106	rm	O
107	11	O
108	.	O
109	40	O
110	change	O
111	rm	O
112	.	O
113	00	O
114	gs	O
115	##t	O
116	summary	O
117	amount	O
118	(	O
119	rm	O
120	)	O
121	tax	O
122	(	O
123	rm	O
124	)	O
125	s	O
126	=	O
127	6	O
128	%	O
129	10	O
130	.	O
131	75	O
132	.	O
133	65	O
134	thank	O
135	you	O
136	.	O
137	please	O
138	come	O
139	again	O
140	keep	O
141	the	O
142	in	O
143	##vo	O
144	##ice	O
145	for	O
146	applicable	O
147	returns	O
148		
0	san	B-COMPANY
1	##yu	I-COMPANY
2	station	I-COMPANY
3	##ery	I-COMPANY
4	shop	I-COMPANY
5	no	I-COMPANY
6	.	O
7	31	B-ADDRESS
8	##g	I-ADDRESS
9	&	I-ADDRESS
10	33	I-ADDRESS
11	##g	I-ADDRESS
12	,	I-ADDRESS
13	jalan	I-ADDRESS
14	set	I-ADDRESS
15	##ia	I-ADDRESS
16	ind	I-ADDRESS
17	##ah	I-ADDRESS
18	x	I-ADDRESS
19	,	I-ADDRESS
20	u	I-ADDRESS
21	##13	I-ADDRESS
22	/	I-ADDRESS
23	x	I-ADDRESS
24	401	I-ADDRESS
25	##70	I-ADDRESS
26	set	I-ADDRESS
27	##ia	I-ADDRESS
28	alam	I-ADDRESS
29	mobile	I-ADDRESS
30	/	I-ADDRESS
31	what	I-ADDRESS
32	##sa	I-ADDRESS
33	##pps	O
34	:	O
35	+	O
36	60	O
37	##12	O
38	-	O
39	91	O
40	##8	O
41	79	O
42	##37	O
43	tel	O
44	:	O
45	+	O
46	60	O
47	##3	O
48	-	O
49	336	O
50	##2	O
51	41	O
52	##37	O
53	gs	O
54	##t	O
55	id	O
56	no	O
57	:	O
58	001	O
59	##53	O
60	##17	O
61	##60	O
62	##64	O
63	##0	O
64	tax	O
65	in	O
66	##vo	O
67	##ice	O
68	owned	O
69	by	O
70	:	O
71	san	O
72	##yu	O
73	supply	O
74	sd	O
75	##n	O
76	b	O
77	##hd	O
78	(	O
79	113	O
80	##57	O
81	##7	O
82	##2	O
83	-	O
84	k	O
85	)	O
86	cash	O
87	sales	O
88	counter	O
89	1	O
90	.	O
91	2012	O
92	-	O
93	00	O
94	##29	O
95	restaurant	O
96	order	O
97	chi	O
98	##t	O
99	nc	O
100	##r	O
101	3	O
102	.	O
103	5	O
104	""""	O
105	x	O
106	##6	O
107	""""	O
108	3	O
109	x	O
110	2	O
111	.	O
112	900	O
113	##0	O
114	8	O
115	.	O
116	70	O
117	sr	O
118	total	O
119	sales	O
120	inclusive	O
121	gs	O
122	##t	O
123	@	O
124	6	O
125	%	O
126	8	O
127	.	O
128	70	O
129	discount	O
130	0	O
131	.	O
132	00	O
133	total	O
134	8	O
135	.	O
136	70	O
137	round	O
138	ad	O
139	##j	O
140	0	O
141	.	O
142	00	O
143	final	O
144	total	O
145	8	O
146	.	O
147	70	O
148	cash	O
149	10	O
150	.	O
151	00	O
152	change	O
153	1	O
154	.	O
155	30	O
156	gs	O
157	##t	O
158	summary	O
159	amount	O
160	(	O
161	rm	O
162	)	O
163	tax	O
164	(	O
165	rm	O
166	)	O
167	sr	O
168	@	O
169	6	O
170	%	O
171	8	O
172	.	O
173	21	O
174	0	O
175	.	O
176	49	O
177	in	O
178	##v	O
179	no	O
180	:	O
181	cs	O
182	-	O
183	sa	O
184	-	O
185	00	O
186	##9	O
187	##66	O
188	##7	O
189	##7	O
190	date	O
191	:	O
192	15	O
193	/	O
194	07	O
195	/	O
196	2017	O
197	goods	O
198	sold	O
199	are	O
200	not	O
201	return	O
202	##able	O
203	&	O
204	ref	O
205	##unda	O
206	##ble	O
207	thank	O
208	you	O
